LTI001015357,LRI008719009,quickmasa,Anger,Sadness,,,Surprise,,,,,,,,Fear,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,,,,Sadness,,,Surprise,,,,Sadness,,,,Fear,,,,,Disgust,,Fear,,,,,,Surprise,Fear,,,,,,Surprise,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,Disgust,,,,,,,,,,Neutral,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,,,,,,,,,Neutral,Anger,,,,,,,,,,,,Fear,,,,,,Surprise,,,,,,,Surprise,,,,,,Disgust,,,,Anger,,,,,,,,Sadness,,,,,,,,,Disgust,,,,,,,,,,Neutral
LTI001015357,LRI008718248,smozby,Anger,Sadness,,,Surprise,,,,Sadness,,,,,,,,Joy,,Surprise,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,Fear,,,Sadness,,Disgust,,Fear,,,Sadness,,Disgust,Surprise,,,,Sadness,,Disgust,,Fear,,Anger,,,Disgust,,Fear,,Anger,Sadness,,Disgust,,Fear,,,,,,,,Neutral,,,Joy,,,,Neutral,,,Joy,,,,,Anger,,,Disgust,,Fear,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,Anger,Sadness,,Disgust,Surprise,,,,,Joy,,Surprise,,,Anger,,,Disgust,,Fear,,Anger,,,Disgust,,Fear,,,Sadness,,Disgust,,Fear,,Anger,Sadness,,Disgust,,,,Anger,Sadness,,Disgust,,Fear,,Anger,Sadness,,Disgust,,Fear,,,Sadness,,Disgust,,Fear,,,,Joy,,,Fear,,,,Joy,,,,
LTI001015357,LRI008718507,kuronatsu,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,,,Joy,,Surprise,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,,,Neutral,Anger,,,,,,,Anger,,,Disgust,,Fear,,Anger,Sadness,,Disgust,,Fear,,Anger,,,Disgust,,,,Anger,Sadness,,,,,,,,,,,,Neutral,,,,,,Fear,,,,,,,,Neutral,,,,Disgust,,,,,,,,,,Neutral,,,Joy,,,,,,,Joy,,,,,Anger,Sadness,,Disgust,Surprise,,,Anger,Sadness,,Disgust,Surprise,,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,Anger,Sadness,,,,Fear,,Anger,Sadness,,,,,,,,,,,Fear,,,,,,,,Neutral,,,,,,Fear,
LTI001015357,LRI008719277,hanan5225,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,,,,Sadness,,,,Fear,,Anger,Sadness,,Disgust,,,,,Sadness,,,,Fear,,Anger,,,,,,,Anger,,,Disgust,,,,,Sadness,,,,,,,,,,,,Neutral,,Sadness,,,,,,,Sadness,,,,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,,,,,,,,,Neutral,Anger,,,,,,,Anger,Sadness,,Disgust,,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,Fear,,,,,,,Fear,,,Sadness,,,,,
LTI001015357,LRI008718256,orange_s,Anger,Sadness,,,Surprise,,,,,,,,Fear,,,,Joy,,Surprise,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,,,,Sadness,,,,Fear,,Anger,Sadness,,,Surprise,,,,Sadness,,,,Fear,,Anger,Sadness,,Disgust,,,,Anger,Sadness,,Disgust,,,,,,,,,,Neutral,,,Joy,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,,,,,,,Surprise,,,Anger,,,,,,,Anger,,,,,,,Anger,Sadness,,,,,,Anger,Sadness,,,,,,,Sadness,,Disgust,,Fear,,,Sadness,,Disgust,,Fear,,,Sadness,,,,Fear,,,,,,,,Neutral,,,Joy,,,,
LTI001015357,LRI008718269,faimo,Anger,Sadness,,,Surprise,,,,,Joy,,,,,,,Joy,,Surprise,,,,,Joy,,Surprise,,,,,Joy,,,,,,,Joy,,,,,,,,,,Fear,,,Sadness,,Disgust,,,,,,,Disgust,,,,,Sadness,,Disgust,,,,Anger,Sadness,,Disgust,,,,Anger,,,Disgust,,,,,,,,,,Neutral,,,,,Surprise,,,,,Joy,,,,,,,,Disgust,,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,Disgust,,,,,,,,,,Neutral,,,,Disgust,,,,,,,Disgust,,,,,,,Disgust,,,,,,,Disgust,,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,Disgust,,,,,,,,,,Neutral,,,Joy,,,,
LTI001015357,LRI008718275,a_kan,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,,,Joy,,Surprise,,,,,,,,,Neutral,,,Joy,,,,,,,Joy,,,,,,,,,,,Neutral,,Sadness,,,,,,Anger,Sadness,,,Surprise,,,,Sadness,,,,,,Anger,Sadness,,,,,,Anger,,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,Anger,,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,Anger,,,,,,,Anger,,,,,,,,,,,,,Neutral,Anger,,,,,,,Anger,,,,,,,,Sadness,,,,,,,Sadness,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,Joy,,,,
LTI001015357,LRI008718542,lan1374,Anger,Sadness,,,Surprise,,,,,,,,Fear,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,,,Anger,,,Disgust,,,,,,,Disgust,,,,Anger,,,,,,,Anger,,,Disgust,,,,,,,Disgust,,,,,,Joy,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,Fear,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,Disgust,Surprise,,,,,,,,,Neutral,,,,Disgust,,,,,,,Disgust,,Fear,,,Sadness,,,,Fear,,,,,,,,Neutral,,,,,,Fear,,,,,Disgust,,Fear,,,,,,,Fear,,,,,,,,Neutral,,,,,,,Neutral
LTI001015357,LRI008721363,tokihi,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,,,Joy,,Surprise,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,Fear,,Anger,Sadness,,,,,,,Sadness,,,Surprise,,,,Sadness,,,,,,Anger,Sadness,,Disgust,,,,Anger,Sadness,,Disgust,,,,,,,,,,Neutral,,,Joy,,,,,,,,,,,Neutral,,,,Disgust,,Fear,,,,,,,,Neutral,,,Joy,,,,,,,Joy,,,,,,,,Disgust,Surprise,,,,,Joy,,,,,,,,Disgust,,,,,,,Disgust,,Fear,,,,,Disgust,,Fear,,,,,Disgust,,,,,Sadness,,,,Fear,,,Sadness,,,,Fear,,,,,Disgust,,,,,,,,,,Neutral,,,Joy,,,,
LTI001015357,LRI008718294,shinka3,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,,,Neutral,,Sadness,,,,,,Anger,Sadness,,,,,,,Sadness,,,,,,Anger,,,,,,,Anger,,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,Surprise,,,,,,,,,Neutral,Anger,,,,,,,Anger,,,,,,,,,,,,,Neutral,Anger,,,,,,,,Sadness,,,,,,,Sadness,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral
LTI001015357,LRI008718809,windycountry,Anger,Sadness,,,Surprise,,,,Sadness,,,,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,Fear,,Anger,Sadness,,,,Fear,,Anger,Sadness,,,Surprise,Fear,,Anger,Sadness,,,,,,Anger,,,Disgust,,,,Anger,Sadness,,,,,,,,,,,,Neutral,,,Joy,,,,,,Sadness,Joy,,,,,,,,Disgust,,,,Anger,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,Anger,,,Disgust,Surprise,Fear,,Anger,,Joy,,Surprise,,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,,Sadness,,,,Fear,,,,,,,,Neutral,Anger,Sadness,,,,Fear,,Anger,,,,,Fear,,,,,,,,Neutral,,,,,,,Neutral,,,Joy,,,,
LTI001015357,LRI008718821,paro,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,,,Joy,,Surprise,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,,,,Sadness,,,,,,Anger,Sadness,,,Surprise,,,,Sadness,,,,,,Anger,Sadness,,Disgust,,,,Anger,Sadness,,Disgust,,,,,,,,,,Neutral,,,,,,,Neutral,Anger,Sadness,Joy,,,,,,,,,,Fear,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,Anger,,,Disgust,Surprise,,,,,,,,,Neutral,Anger,,,Disgust,,,,Anger,,,Disgust,,,,,,,Disgust,,,,,,,Disgust,,,,,Sadness,,,,Fear,,,Sadness,,,,Fear,,,,,,,Fear,,,,,,,,Neutral,,,Joy,,,,
LTI001015357,LRI008718576,LAYER_GREEN,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,,,Joy,,Surprise,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,,,Neutral,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,Fear,,Anger,,,Disgust,,,,,,,Disgust,,,,,,,,,,Neutral,,Sadness,,,,,,,,Joy,,,,,,,,Disgust,,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,,,,,,,Surprise,,,,,,,,,Neutral,,,,Disgust,,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,Joy,,,,
LTI001015357,LRI008718583,aldehtb79j,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,,,Neutral,,Sadness,,,,,,,Sadness,,,,,,,Sadness,,,,,,Anger,,,Disgust,,,,Anger,,,,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,Disgust,,,,,,,,,,Neutral,,,,,,,Neutral,,,,Disgust,,,,,,,Disgust,,,,,,,Disgust,,,,,Sadness,,Disgust,,,,,,,Disgust,,,,,,,Disgust,,,,,,,,,,Neutral,,,Joy,,,,
LTI001015357,LRI008718589,jupiterlaw,Anger,Sadness,,,Surprise,,,,,,,,,Neutral,,,Joy,,Surprise,,,,,Joy,,,,,,,Joy,,,,,,,Joy,,,,,,,,,Surprise,Fear,,,Sadness,,,,Fear,,,Sadness,,Disgust,Surprise,,,,Sadness,,,,Fear,,Anger,,,Disgust,,,,Anger,,,Disgust,,,,,,,,,,Neutral,,,,,,,Neutral,,,,,,,Neutral,,,,,,Fear,,,,Joy,,,,,,,,,,,Neutral,,,Joy,,,Fear,,Anger,,,Disgust,Surprise,,,,,,,Surprise,Fear,,Anger,,,Disgust,,,,Anger,,,Disgust,,Fear,,Anger,,,Disgust,,Fear,,Anger,,,Disgust,,,,,Sadness,,Disgust,,Fear,,,Sadness,,Disgust,,,,,,,Disgust,Surprise,,,,,,,,Fear,,,,Joy,,,,
